producer_muni,producer_industry,producer_cell,flow,value
825,s17,r825_s17,Producer sales to capital accumulation cell,455202.2213745007
825,s18,r825_s18,Producer sales to capital accumulation cell,142215.5074213953
825,s19,r825_s19,Producer sales to capital accumulation cell,0.0
825,s20,r825_s20,Producer sales to capital accumulation cell,9888925.575687489
825,s21,r825_s21,Producer sales to capital accumulation cell,0.0
825,s24,r825_s24,Producer sales to capital accumulation cell,28041.5783538518
825,s26,r825_s26,Producer sales to capital accumulation cell,18310.0634171168
825,s27,r825_s27,Producer sales to capital accumulation cell,783686.9884114057
825,s77,r825_s77,Producer sales to capital accumulation cell,1800.1084818863071
825,s88,r825_s88,Producer sales to capital accumulation cell,0.0
825,s99,r825_s99,Producer sales to capital accumulation cell,1580.8203491701995
825,s01,r825_s01,Producer sales to government,678.8650512695311
825,s02,r825_s02,Producer sales to government,3989481.75
825,s03,r825_s03,Producer sales to government,372793.1875
825,s04,r825_s04,Producer sales to government,2654701.75
825,s05,r825_s05,Producer sales to government,1485912.25
825,s06,r825_s06,Producer sales to government,0.0
825,s07,r825_s07,Producer sales to government,0.0
825,s08,r825_s08,Producer sales to government,0.0
825,s09,r825_s09,Producer sales to government,0.0
825,s10,r825_s10,Producer sales to government,0.0
825,s11,r825_s11,Producer sales to government,44369.4296875
825,s12,r825_s12,Producer sales to government,1167159.3750000002
825,s13,r825_s13,Producer sales to government,0.0
825,s14,r825_s14,Producer sales to government,279486.96875
825,s15,r825_s15,Producer sales to government,9.429854393005373
825,s16,r825_s16,Producer sales to government,199705.15625
825,s17,r825_s17,Producer sales to government,0.0
825,s18,r825_s18,Producer sales to government,4851503.0
825,s19,r825_s19,Producer sales to government,5.705209732055664
825,s20,r825_s20,Producer sales to government,362693.93750000006
825,s21,r825_s21,Producer sales to government,0.0
825,s24,r825_s24,Producer sales to government,35962532.0
825,s26,r825_s26,Producer sales to government,15876096.0
825,s27,r825_s27,Producer sales to government,39620412.0
825,s77,r825_s77,Producer sales to government,0.0
825,s88,r825_s88,Producer sales to government,0.0
825,s99,r825_s99,Producer sales to government,0.0
840,s01,r840_s01,Producer dividends paid,274996.4343609628
840,s02,r840_s02,Producer dividends paid,0.0
840,s03,r840_s03,Producer dividends paid,0.0
840,s04,r840_s04,Producer dividends paid,1921680.1237238625
840,s05,r840_s05,Producer dividends paid,3243096.2021067594
840,s06,r840_s06,Producer dividends paid,1594155.5237622375
840,s07,r840_s07,Producer dividends paid,0.0
840,s08,r840_s08,Producer dividends paid,0.0
840,s09,r840_s09,Producer dividends paid,32104.3094318132
840,s10,r840_s10,Producer dividends paid,3993426.703249555
840,s11,r840_s11,Producer dividends paid,1000923.1121797396
840,s12,r840_s12,Producer dividends paid,12727965.3536086
840,s13,r840_s13,Producer dividends paid,1530743.129934185
840,s14,r840_s14,Producer dividends paid,851873.9192768822
840,s15,r840_s15,Producer dividends paid,35095796.10353235
840,s16,r840_s16,Producer dividends paid,10512149.594000291
840,s17,r840_s17,Producer dividends paid,10158681.9398587
840,s18,r840_s18,Producer dividends paid,0.0
840,s19,r840_s19,Producer dividends paid,6401011.767033965
840,s20,r840_s20,Producer dividends paid,1664151.3618931992
840,s21,r840_s21,Producer dividends paid,0.0
840,s24,r840_s24,Producer dividends paid,0.0
840,s26,r840_s26,Producer dividends paid,1278799.6317745675
840,s27,r840_s27,Producer dividends paid,1119760.4399091608
840,s77,r840_s77,Producer dividends paid,0.0
840,s88,r840_s88,Producer dividends paid,0.0
840,s99,r840_s99,Producer dividends paid,0.0
840,s01,r840_s01,Producer exports,9291920.0
840,s02,r840_s02,Producer exports,3626303.500000001
840,s03,r840_s03,Producer exports,25940708.0
840,s04,r840_s04,Producer exports,196863680.0
840,s05,r840_s05,Producer exports,784790.4730110875
840,s06,r840_s06,Producer exports,16258274.0
840,s07,r840_s07,Producer exports,0.0
840,s08,r840_s08,Producer exports,16596588.000000002
840,s09,r840_s09,Producer exports,3385611.7500000005
840,s10,r840_s10,Producer exports,11154338.000000002
840,s11,r840_s11,Producer exports,11808204.0
840,s12,r840_s12,Producer exports,292764640.00000006
840,s13,r840_s13,Producer exports,76936711.99999999
840,s14,r840_s14,Producer exports,5368586.499999999
840,s15,r840_s15,Producer exports,1641596544.0
840,s16,r840_s16,Producer exports,429443584.0
840,s17,r840_s17,Producer exports,11681252.0
840,s18,r840_s18,Producer exports,1776006.75
840,s19,r840_s19,Producer exports,282942880.0
840,s20,r840_s20,Producer exports,39166400.0
840,s21,r840_s21,Producer exports,0.0
840,s24,r840_s24,Producer exports,2210617.5000000005
840,s26,r840_s26,Producer exports,555041.6874999999
840,s27,r840_s27,Producer exports,2208227.75
840,s77,r840_s77,Producer exports,0.0
840,s88,r840_s88,Producer exports,0.0
840,s99,r840_s99,Producer exports,0.0
840,s01,r840_s01,Producer imports,28254686.000000007
840,s02,r840_s02,Producer imports,37471608.00000001
840,s03,r840_s03,Producer imports,232266208.0
840,s04,r840_s04,Producer imports,126632592.00000004
840,s05,r840_s05,Producer imports,6161189.868361552
840,s06,r840_s06,Producer imports,20485938.0
840,s07,r840_s07,Producer imports,0.0
840,s08,r840_s08,Producer imports,32877628.0
840,s09,r840_s09,Producer imports,1354159.25
840,s10,r840_s10,Producer imports,33953368.0
840,s11,r840_s11,Producer imports,62816143.99999999
840,s12,r840_s12,Producer imports,414751328.0000001
840,s13,r840_s13,Producer imports,38453988.0
840,s14,r840_s14,Producer imports,18624186.000000004
840,s15,r840_s15,Producer imports,900827328.0
840,s16,r840_s16,Producer imports,121579376.00000006
840,s17,r840_s17,Producer imports,9404449.0
840,s18,r840_s18,Producer imports,6293568.0
840,s19,r840_s19,Producer imports,189420480.0
840,s20,r840_s20,Producer imports,45558024.0
840,s21,r840_s21,Producer imports,0.0
840,s24,r840_s24,Producer imports,34071520.0
840,s26,r840_s26,Producer imports,12417405.999999996
840,s27,r840_s27,Producer imports,14402320.000000004
840,s77,r840_s77,Producer imports,146771.39062500012
840,s88,r840_s88,Producer imports,326065.8437500006
840,s99,r840_s99,Producer imports,162266.5937499999
840,s01,r840_s01,Producer product taxes paid,4675470.61533276
840,s02,r840_s02,Producer product taxes paid,1680927.7450778913
840,s03,r840_s03,Producer product taxes paid,2429044.9959303048
840,s04,r840_s04,Producer product taxes paid,30304687.35701649
840,s05,r840_s05,Producer product taxes paid,2033356.387112622
840,s06,r840_s06,Producer product taxes paid,2209356.4670188497
840,s07,r840_s07,Producer product taxes paid,0.0
840,s08,r840_s08,Producer product taxes paid,0.0
840,s09,r840_s09,Producer product taxes paid,47265.050946184456
840,s10,r840_s10,Producer product taxes paid,3185771.411397651
840,s11,r840_s11,Producer product taxes paid,1540389.524526594
840,s12,r840_s12,Producer product taxes paid,13309298.710237596
840,s13,r840_s13,Producer product taxes paid,1909733.1335122872
840,s14,r840_s14,Producer product taxes paid,2539069.551843202
840,s15,r840_s15,Producer product taxes paid,19882326.94838788
840,s16,r840_s16,Producer product taxes paid,4849080.684126663
840,s17,r840_s17,Producer product taxes paid,19899453.70014048
840,s18,r840_s18,Producer product taxes paid,4174212.703891207
840,s19,r840_s19,Producer product taxes paid,20664120.13947843
840,s20,r840_s20,Producer product taxes paid,1720737.1872917868
840,s21,r840_s21,Producer product taxes paid,0.0
840,s24,r840_s24,Producer product taxes paid,29410513.667928103
840,s26,r840_s26,Producer product taxes paid,16480489.566100854
840,s27,r840_s27,Producer product taxes paid,14614907.181402514
840,s77,r840_s77,Producer product taxes paid,4530660.859046076
840,s88,r840_s88,Producer product taxes paid,20609790.77268596
840,s99,r840_s99,Producer product taxes paid,5008979.970031038
840,s01,r840_s01,Producer sales to capital accumulation cell,187960.870175498
840,s02,r840_s02,Producer sales to capital accumulation cell,301904.54423177487
840,s03,r840_s03,Producer sales to capital accumulation cell,10340542.412227422
840,s04,r840_s04,Producer sales to capital accumulation cell,10698009.915864216
840,s05,r840_s05,Producer sales to capital accumulation cell,4773854.546135363
840,s06,r840_s06,Producer sales to capital accumulation cell,916254.3126203768
840,s07,r840_s07,Producer sales to capital accumulation cell,0.0
840,s08,r840_s08,Producer sales to capital accumulation cell,6244074.639132996
840,s09,r840_s09,Producer sales to capital accumulation cell,1308447.498470174
840,s10,r840_s10,Producer sales to capital accumulation cell,1744684.1987283088
840,s11,r840_s11,Producer sales to capital accumulation cell,3029727.836564568
840,s12,r840_s12,Producer sales to capital accumulation cell,879251238.35292
840,s13,r840_s13,Producer sales to capital accumulation cell,23412974.28540429
840,s14,r840_s14,Producer sales to capital accumulation cell,925938.0269519276
840,s15,r840_s15,Producer sales to capital accumulation cell,394324869.5659444
840,s16,r840_s16,Producer sales to capital accumulation cell,58713770.17449983
840,s17,r840_s17,Producer sales to capital accumulation cell,17054807.484503586
840,s18,r840_s18,Producer sales to capital accumulation cell,2022169.801653439
840,s19,r840_s19,Producer sales to capital accumulation cell,15989708.85440535
840,s20,r840_s20,Producer sales to capital accumulation cell,126659829.46830492
840,s21,r840_s21,Producer sales to capital accumulation cell,0.0
840,s24,r840_s24,Producer sales to capital accumulation cell,1354487.1359582327
840,s26,r840_s26,Producer sales to capital accumulation cell,1866970.373306288
840,s27,r840_s27,Producer sales to capital accumulation cell,5237250.209407016
840,s77,r840_s77,Producer sales to capital accumulation cell,56291.519221482806
840,s88,r840_s88,Producer sales to capital accumulation cell,0.0
840,s99,r840_s99,Producer sales to capital accumulation cell,62234.42701921034
840,s01,r840_s01,Producer sales to government,6946.71240234375
840,s02,r840_s02,Producer sales to government,13862936.0
840,s03,r840_s03,Producer sales to government,3973543.750000001
840,s04,r840_s04,Producer sales to government,127061432.0
840,s05,r840_s05,Producer sales to government,548793.0
840,s06,r840_s06,Producer sales to government,0.0
840,s07,r840_s07,Producer sales to government,0.0
840,s08,r840_s08,Producer sales to government,345.5570983886719
840,s09,r840_s09,Producer sales to government,64686.69921875001
840,s10,r840_s10,Producer sales to government,0.0
840,s11,r840_s11,Producer sales to government,811558.375
840,s12,r840_s12,Producer sales to government,32922116.0
840,s13,r840_s13,Producer sales to government,2329538.25
840,s14,r840_s14,Producer sales to government,50533883.99999999
840,s15,r840_s15,Producer sales to government,713522.6249999999
840,s16,r840_s16,Producer sales to government,3159174.7499999995
840,s17,r840_s17,Producer sales to government,7471262.500000001
840,s18,r840_s18,Producer sales to government,55626944.00000001
840,s19,r840_s19,Producer sales to government,8581407.0
840,s20,r840_s20,Producer sales to government,4645474.5
840,s21,r840_s21,Producer sales to government,0.0
840,s24,r840_s24,Producer sales to government,557303488.0000001
840,s26,r840_s26,Producer sales to government,449036768.0
840,s27,r840_s27,Producer sales to government,234043760.00000003
840,s77,r840_s77,Producer sales to government,0.0
840,s88,r840_s88,Producer sales to government,0.0
840,s99,r840_s99,Producer sales to government,0.0
846,s01,r846_s01,Producer dividends paid,1288690.942027239
846,s02,r846_s02,Producer dividends paid,83218.47054672865
846,s03,r846_s03,Producer dividends paid,13751920.253652196
846,s04,r846_s04,Producer dividends paid,6977533.385405576
846,s05,r846_s05,Producer dividends paid,6536870.714703181
846,s06,r846_s06,Producer dividends paid,2371801.8119351324
846,s07,r846_s07,Producer dividends paid,53669.317355074105
846,s08,r846_s08,Producer dividends paid,0.0
846,s09,r846_s09,Producer dividends paid,228029.31240341847
846,s10,r846_s10,Producer dividends paid,597887.3978691015
846,s11,r846_s11,Producer dividends paid,4204185.823554599
846,s12,r846_s12,Producer dividends paid,17324451.62258944
846,s13,r846_s13,Producer dividends paid,2146625.023251778
846,s14,r846_s14,Producer dividends paid,0.0
846,s15,r846_s15,Producer dividends paid,88492566.26909143
846,s16,r846_s16,Producer dividends paid,27882497.725886308
846,s17,r846_s17,Producer dividends paid,11125275.920079662
846,s18,r846_s18,Producer dividends paid,0.0
846,s19,r846_s19,Producer dividends paid,13015479.636643182
846,s20,r846_s20,Producer dividends paid,1263103.0855106183
846,s21,r846_s21,Producer dividends paid,0.0
846,s24,r846_s24,Producer dividends paid,0.0
846,s26,r846_s26,Producer dividends paid,2116199.7603275115
846,s27,r846_s27,Producer dividends paid,3493822.8085408136
846,s77,r846_s77,Producer dividends paid,0.0
846,s88,r846_s88,Producer dividends paid,0.0
846,s99,r846_s99,Producer dividends paid,0.0
846,s01,r846_s01,Producer exports,28280124.000000004
846,s02,r846_s02,Producer exports,28456220.000000004
846,s03,r846_s03,Producer exports,46687848.0
846,s04,r846_s04,Producer exports,466791040.0
846,s05,r846_s05,Producer exports,7510428.893778211
846,s06,r846_s06,Producer exports,56978252.0
846,s07,r846_s07,Producer exports,2579267.75
846,s08,r846_s08,Producer exports,8625329.0
846,s09,r846_s09,Producer exports,13690698.999999998
846,s10,r846_s10,Producer exports,14812908.000000002
846,s11,r846_s11,Producer exports,92442088.0
846,s12,r846_s12,Producer exports,361518816.0
846,s13,r846_s13,Producer exports,88879400.0
846,s14,r846_s14,Producer exports,3177859.0000000005
846,s15,r846_s15,Producer exports,3918570240.0
846,s16,r846_s16,Producer exports,1120721024.0
846,s17,r846_s17,Producer exports,43164756.0
846,s18,r846_s18,Producer exports,3886331.5
846,s19,r846_s19,Producer exports,419234848.0
846,s20,r846_s20,Producer exports,26922964.000000004
846,s21,r846_s21,Producer exports,0.0
846,s24,r846_s24,Producer exports,4555072.0
846,s26,r846_s26,Producer exports,1456498.5
846,s27,r846_s27,Producer exports,4270535.0
846,s77,r846_s77,Producer exports,0.0
846,s88,r846_s88,Producer exports,0.0
846,s99,r846_s99,Producer exports,0.0
846,s01,r846_s01,Producer imports,25319564.0
846,s02,r846_s02,Producer imports,53303603.99999999
846,s03,r846_s03,Producer imports,199095680.0
846,s04,r846_s04,Producer imports,304715040.00000006
846,s05,r846_s05,Producer imports,31851497.069635253
846,s06,r846_s06,Producer imports,13167627.999999998
846,s07,r846_s07,Producer imports,995205.125
846,s08,r846_s08,Producer imports,6929783.0
846,s09,r846_s09,Producer imports,6653110.0
846,s10,r846_s10,Producer imports,64489052.0
