consumer_muni,consumer_industry,consumer_cell,flow,value
169,s23,r169_s23,Consumer dividends received,51823144.95592353
169,s24,r169_s24,Consumer dividends received,2295986.119683208
169,s25,r169_s25,Consumer dividends received,150153.2347465791
169,s26,r169_s26,Consumer dividends received,1733710.445101058
169,s27,r169_s27,Consumer dividends received,1836201.063045891
169,s28,r169_s28,Consumer dividends received,758960.010058064
169,s01,r169_s01,Consumer gross saving,-13590515.663755417
169,s02,r169_s02,Consumer gross saving,111517.64198356868
169,s03,r169_s03,Consumer gross saving,24579954.927231133
169,s04,r169_s04,Consumer gross saving,255814930.2346501
169,s05,r169_s05,Consumer gross saving,30652643.421665907
169,s06,r169_s06,Consumer gross saving,-311813.42560325563
169,s07,r169_s07,Consumer gross saving,1817437.639164284
169,s08,r169_s08,Consumer gross saving,71687478.79485053
169,s09,r169_s09,Consumer gross saving,32649911.82974237
169,s10,r169_s10,Consumer gross saving,7558225.203368515
169,s11,r169_s11,Consumer gross saving,15427703.9694781
169,s12,r169_s12,Consumer gross saving,104157012.17350768
169,s13,r169_s13,Consumer gross saving,188952758.84135675
169,s14,r169_s14,Consumer gross saving,60189922.11851394
169,s15,r169_s15,Consumer gross saving,159835103.86861277
169,s16,r169_s16,Consumer gross saving,165106071.50979972
169,s17,r169_s17,Consumer gross saving,165767030.57907546
169,s18,r169_s18,Consumer gross saving,31653846.232135475
169,s19,r169_s19,Consumer gross saving,4121169.949001201
169,s20,r169_s20,Consumer gross saving,6868297.453305289
169,s21,r169_s21,Consumer gross saving,12872033.33468834
169,s22,r169_s22,Consumer gross saving,-356878976.3812914
169,s23,r169_s23,Consumer gross saving,-439373862.1659682
169,s24,r169_s24,Consumer gross saving,231211881.9188392
169,s25,r169_s25,Consumer gross saving,-23680516.737018146
169,s26,r169_s26,Consumer gross saving,113453340.9769175
169,s27,r169_s27,Consumer gross saving,139478957.9583856
169,s28,r169_s28,Consumer gross saving,-41957724.53744781
169,s01,r169_s01,Consumer interest paid,4902338.905768638
169,s02,r169_s02,Consumer interest paid,2493959.525726175
169,s03,r169_s03,Consumer interest paid,4715269.627138897
169,s04,r169_s04,Consumer interest paid,29673032.47205176
169,s05,r169_s05,Consumer interest paid,7248368.873888103
169,s06,r169_s06,Consumer interest paid,1453877.5538345715
169,s07,r169_s07,Consumer interest paid,1435686.000703171
169,s08,r169_s08,Consumer interest paid,5167213.577553306
169,s09,r169_s09,Consumer interest paid,3103855.2807105524
169,s10,r169_s10,Consumer interest paid,1393377.5755632694
169,s11,r169_s11,Consumer interest paid,3971735.924150767
169,s12,r169_s12,Consumer interest paid,16869818.313409187
169,s13,r169_s13,Consumer interest paid,14618967.542625772
169,s14,r169_s14,Consumer interest paid,9453679.971356375
169,s15,r169_s15,Consumer interest paid,14692925.014880251
169,s16,r169_s16,Consumer interest paid,18203790.139460936
169,s17,r169_s17,Consumer interest paid,12302775.182023335
169,s18,r169_s18,Consumer interest paid,4516432.713150218
169,s19,r169_s19,Consumer interest paid,568502.1097638457
169,s20,r169_s20,Consumer interest paid,1569804.4273610683
169,s21,r169_s21,Consumer interest paid,598693.3542465285
169,s22,r169_s22,Consumer interest paid,11932283.469439248
169,s23,r169_s23,Consumer interest paid,28807346.71589406
169,s24,r169_s24,Consumer interest paid,29880371.286313374
169,s25,r169_s25,Consumer interest paid,619818.6328829273
169,s26,r169_s26,Consumer interest paid,12814178.65814901
169,s27,r169_s27,Consumer interest paid,13953408.16020258
169,s28,r169_s28,Consumer interest paid,3684668.63306978
169,s01,r169_s01,Consumer interest received,139493.3964623973
169,s02,r169_s02,Consumer interest received,165359.3862491214
169,s03,r169_s03,Consumer interest received,299619.9207909482
169,s04,r169_s04,Consumer interest received,1644713.1110418614
169,s05,r169_s05,Consumer interest received,381574.7838052351
169,s06,r169_s06,Consumer interest received,127929.34926638706
169,s07,r169_s07,Consumer interest received,75557.2086020967
169,s08,r169_s08,Consumer interest received,481814.9898197549
169,s09,r169_s09,Consumer interest received,311522.64406468504
169,s10,r169_s10,Consumer interest received,151205.41661760118
169,s11,r169_s11,Consumer interest received,352511.94506053365
169,s12,r169_s12,Consumer interest received,1172931.795674374
169,s13,r169_s13,Consumer interest received,1666132.7903595574
169,s14,r169_s14,Consumer interest received,609734.8434951775
169,s15,r169_s15,Consumer interest received,1249857.160674575
169,s16,r169_s16,Consumer interest received,1223885.9280879963
169,s17,r169_s17,Consumer interest received,1415444.4411068389
169,s18,r169_s18,Consumer interest received,591591.1430601613
169,s19,r169_s19,Consumer interest received,119523.37736525004
169,s20,r169_s20,Consumer interest received,60671.28716707923
169,s21,r169_s21,Consumer interest received,47406.73788921415
169,s22,r169_s22,Consumer interest received,2410288.0108444616
169,s23,r169_s23,Consumer interest received,19885183.904873803
169,s24,r169_s24,Consumer interest received,1667505.6945531436
169,s25,r169_s25,Consumer interest received,62586.23134487753
169,s26,r169_s26,Consumer interest received,1486749.998854676
169,s27,r169_s27,Consumer interest received,1352252.0745387403
169,s28,r169_s28,Consumer interest received,259209.85084392145
169,s01,r169_s01,Consumer natural resource rents paid,872263.6335738892
169,s02,r169_s02,Consumer natural resource rents paid,258953.26621724723
169,s03,r169_s03,Consumer natural resource rents paid,673884.2307992651
169,s04,r169_s04,Consumer natural resource rents paid,2955247.3627071776
169,s05,r169_s05,Consumer natural resource rents paid,595895.3816168747
169,s06,r169_s06,Consumer natural resource rents paid,174907.03069059676
169,s07,r169_s07,Consumer natural resource rents paid,106761.43431763691
169,s08,r169_s08,Consumer natural resource rents paid,345271.0216229932
169,s09,r169_s09,Consumer natural resource rents paid,208979.82887707668
169,s10,r169_s10,Consumer natural resource rents paid,118119.03371313024
169,s11,r169_s11,Consumer natural resource rents paid,543650.4243976035
169,s12,r169_s12,Consumer natural resource rents paid,1451501.20274407
169,s13,r169_s13,Consumer natural resource rents paid,997954.4002173532
169,s14,r169_s14,Consumer natural resource rents paid,1046413.49097146
169,s15,r169_s15,Consumer natural resource rents paid,1181190.3371313189
169,s16,r169_s16,Consumer natural resource rents paid,1439386.4300555433
169,s17,r169_s17,Consumer natural resource rents paid,926780.1106722592
169,s18,r169_s18,Consumer natural resource rents paid,358142.96760455176
169,s19,r169_s19,Consumer natural resource rents paid,62088.210028696594
169,s20,r169_s20,Consumer natural resource rents paid,152949.00519264303
169,s21,r169_s21,Consumer natural resource rents paid,41644.53111680864
169,s22,r169_s22,Consumer natural resource rents paid,2622848.2870658296
169,s23,r169_s23,Consumer natural resource rents paid,5882479.313571532
169,s24,r169_s24,Consumer natural resource rents paid,2731881.241262536
169,s25,r169_s25,Consumer natural resource rents paid,331641.9023484017
169,s26,r169_s26,Consumer natural resource rents paid,1106987.354414093
169,s27,r169_s27,Consumer natural resource rents paid,1055499.5704878548
169,s28,r169_s28,Consumer natural resource rents paid,1220563.3483690305
169,s01,r169_s01,Consumer natural resource rents received,872263.6335738892
169,s02,r169_s02,Consumer natural resource rents received,258953.26621724723
169,s03,r169_s03,Consumer natural resource rents received,673884.2307992651
169,s04,r169_s04,Consumer natural resource rents received,2955247.3627071776
169,s05,r169_s05,Consumer natural resource rents received,595895.3816168747
169,s06,r169_s06,Consumer natural resource rents received,174907.03069059676
169,s07,r169_s07,Consumer natural resource rents received,106761.43431763691
169,s08,r169_s08,Consumer natural resource rents received,345271.0216229932
169,s09,r169_s09,Consumer natural resource rents received,208979.82887707668
169,s10,r169_s10,Consumer natural resource rents received,118119.03371313024
169,s11,r169_s11,Consumer natural resource rents received,543650.4243976035
169,s12,r169_s12,Consumer natural resource rents received,1451501.20274407
169,s13,r169_s13,Consumer natural resource rents received,997954.4002173532
169,s14,r169_s14,Consumer natural resource rents received,1046413.49097146
169,s15,r169_s15,Consumer natural resource rents received,1181190.3371313189
169,s16,r169_s16,Consumer natural resource rents received,1439386.4300555433
169,s17,r169_s17,Consumer natural resource rents received,926780.1106722592
169,s18,r169_s18,Consumer natural resource rents received,358142.96760455176
169,s19,r169_s19,Consumer natural resource rents received,62088.210028696594
169,s20,r169_s20,Consumer natural resource rents received,152949.00519264303
169,s21,r169_s21,Consumer natural resource rents received,41644.53111680864
169,s22,r169_s22,Consumer natural resource rents received,2622848.2870658296
169,s23,r169_s23,Consumer natural resource rents received,5882479.313571532
169,s24,r169_s24,Consumer natural resource rents received,2731881.241262536
169,s25,r169_s25,Consumer natural resource rents received,331641.9023484017
169,s26,r169_s26,Consumer natural resource rents received,1106987.354414093
169,s27,r169_s27,Consumer natural resource rents received,1055499.5704878548
169,s28,r169_s28,Consumer natural resource rents received,1220563.3483690305
169,s01,r169_s01,Consumer non-product taxes paid,71262860.9529703
169,s02,r169_s02,Consumer non-product taxes paid,33784637.845947415
169,s03,r169_s03,Consumer non-product taxes paid,84169030.72809789
169,s04,r169_s04,Consumer non-product taxes paid,505561594.4725937
169,s05,r169_s05,Consumer non-product taxes paid,109623923.25785968
169,s06,r169_s06,Consumer non-product taxes paid,23192349.5622778
169,s07,r169_s07,Consumer non-product taxes paid,26757912.3796288
169,s08,r169_s08,Consumer non-product taxes paid,105864720.05271594
169,s09,r169_s09,Consumer non-product taxes paid,67677098.44920531
169,s10,r169_s10,Consumer non-product taxes paid,33092547.59559526
169,s11,r169_s11,Consumer non-product taxes paid,68446314.77181554
169,s12,r169_s12,Consumer non-product taxes paid,272414614.24578124
169,s13,r169_s13,Consumer non-product taxes paid,290653786.819226
169,s14,r169_s14,Consumer non-product taxes paid,160210642.45120606
169,s15,r169_s15,Consumer non-product taxes paid,289202124.40672004
169,s16,r169_s16,Consumer non-product taxes paid,340283263.21312773
169,s17,r169_s17,Consumer non-product taxes paid,267873392.4686889
169,s18,r169_s18,Consumer non-product taxes paid,74843036.14252293
169,s19,r169_s19,Consumer non-product taxes paid,15216292.018821884
169,s20,r169_s20,Consumer non-product taxes paid,31561420.66491648
169,s21,r169_s21,Consumer non-product taxes paid,8893195.43801478
169,s22,r169_s22,Consumer non-product taxes paid,161090215.51992914
169,s23,r169_s23,Consumer non-product taxes paid,550757790.395866
169,s24,r169_s24,Consumer non-product taxes paid,465370874.0825705
169,s25,r169_s25,Consumer non-product taxes paid,5082494.414588519
169,s26,r169_s26,Consumer non-product taxes paid,201345435.7193905
169,s27,r169_s27,Consumer non-product taxes paid,225008887.2122652
169,s28,r169_s28,Consumer non-product taxes paid,60839278.9835631
169,s01,r169_s01,Consumer other transfers paid,11358433.562002856
169,s02,r169_s02,Consumer other transfers paid,3372034.963719698
169,s03,r169_s03,Consumer other transfers paid,8775178.706755724
169,s04,r169_s04,Consumer other transfers paid,38482609.54209961
169,s05,r169_s05,Consumer other transfers paid,7759624.3170975
169,s06,r169_s06,Consumer other transfers paid,2277602.563214182
169,s07,r169_s07,Consumer other transfers paid,1390224.9411826823
169,s08,r169_s08,Consumer other transfers paid,4496046.618292917
169,s09,r169_s09,Consumer other transfers paid,2721291.374229932
169,s10,r169_s10,Consumer other transfers paid,1538121.2115212658
169,s11,r169_s11,Consumer other transfers paid,7079301.473540049
169,s12,r169_s12,Consumer other transfers paid,18901143.349270247
169,s13,r169_s13,Consumer other transfers paid,12995152.2870831
169,s14,r169_s14,Consumer other transfers paid,13626176.373861026
169,s15,r169_s15,Consumer other transfers paid,15381212.115212131
169,s16,r169_s16,Consumer other transfers paid,18743387.32757577
169,s17,r169_s17,Consumer other transfers paid,12068335.659628022
169,s18,r169_s18,Consumer other transfers paid,4663662.391343303
169,s19,r169_s19,Consumer other transfers paid,808499.6111842551
169,s20,r169_s20,Consumer other transfers paid,1991669.7738929207
169,s21,r169_s21,Consumer other transfers paid,542286.3245748052
169,s22,r169_s22,Consumer other transfers paid,34154178.69685564
169,s23,r169_s23,Consumer other transfers paid,76600408.2840359
169,s24,r169_s24,Consumer other transfers paid,35573982.89210651
169,s25,r169_s25,Consumer other transfers paid,4318571.093886625
169,s26,r169_s26,Consumer other transfers paid,14414956.482333433
169,s27,r169_s27,Consumer other transfers paid,13744493.390131889
169,s28,r169_s28,Consumer other transfers paid,15893919.185719196
169,s01,r169_s01,Consumer other transfers received,9937774.082103284
