prod_sector,value,var_name,prod_muni_name
07,0.0,Producer exports,Tønder
08,26194222.0,Producer exports,Tønder
09,2020969.625,Producer exports,Tønder
10,10641634.0,Producer exports,Tønder
11,197695712.0,Producer exports,Tønder
12,323679712.0,Producer exports,Tønder
13,32528022.000000004,Producer exports,Tønder
14,3868838.0,Producer exports,Tønder
15,2182077696.0,Producer exports,Tønder
16,806806912.0,Producer exports,Tønder
17,18705984.0,Producer exports,Tønder
18,16466526.0,Producer exports,Tønder
19,474879680.00000006,Producer exports,Tønder
20,29495160.0,Producer exports,Tønder
21,4926689.015201078,Producer exports,Tønder
24,4248774.5,Producer exports,Tønder
26,1511948.75,Producer exports,Tønder
27,6422945.0,Producer exports,Tønder
77,0.0,Producer exports,Tønder
88,0.0,Producer exports,Tønder
99,0.0,Producer exports,Tønder
01,30503284.000000007,Producer imports,Tønder
02,25426488.000000007,Producer imports,Tønder
03,170692608.0000001,Producer imports,Tønder
04,107738263.99999999,Producer imports,Tønder
05,13490407.554879894,Producer imports,Tønder
06,35626635.99999999,Producer imports,Tønder
07,0.0,Producer imports,Tønder
08,5841974.5,Producer imports,Tønder
09,992718.25,Producer imports,Tønder
10,38451212.0,Producer imports,Tønder
11,67660031.99999999,Producer imports,Tønder
12,389169952.0,Producer imports,Tønder
13,15358074.999999994,Producer imports,Tønder
14,19700051.99999999,Producer imports,Tønder
15,1466202368.0000007,Producer imports,Tønder
16,230910287.99999994,Producer imports,Tønder
17,16637541.0,Producer imports,Tønder
18,9099003.999999998,Producer imports,Tønder
19,296357216.00000006,Producer imports,Tønder
20,34308516.0,Producer imports,Tønder
21,2403967.7680495856,Producer imports,Tønder
24,48896372.00000001,Producer imports,Tønder
26,22383003.999999993,Producer imports,Tønder
27,46529408.0,Producer imports,Tønder
77,205305.46874999977,Producer imports,Tønder
88,284753.8124999992,Producer imports,Tønder
99,243963.73437499974,Producer imports,Tønder
01,5047559.217314991,Producer product taxes paid,Tønder
02,9668275.361241654,Producer product taxes paid,Tønder
03,1785106.826813965,Producer product taxes paid,Tønder
04,21898167.414439347,Producer product taxes paid,Tønder
05,6546119.4208150115,Producer product taxes paid,Tønder
06,3455987.0498511903,Producer product taxes paid,Tønder
07,0.0,Producer product taxes paid,Tønder
08,159685.26391913783,Producer product taxes paid,Tønder
09,28014.393525421736,Producer product taxes paid,Tønder
10,2935484.417802514,Producer product taxes paid,Tønder
11,901726.5727544448,Producer product taxes paid,Tønder
12,12953131.43869377,Producer product taxes paid,Tønder
13,1816982.3185545965,Producer product taxes paid,Tønder
14,3220882.060482534,Producer product taxes paid,Tønder
15,20960105.506271247,Producer product taxes paid,Tønder
16,9298835.511403587,Producer product taxes paid,Tønder
17,20842285.556783702,Producer product taxes paid,Tønder
18,5940959.347117159,Producer product taxes paid,Tønder
19,31480291.569763098,Producer product taxes paid,Tønder
20,1295840.6788837838,Producer product taxes paid,Tønder
21,231900.1937625656,Producer product taxes paid,Tønder
24,44174611.420821704,Producer product taxes paid,Tønder
26,26690046.090265375,Producer product taxes paid,Tønder
27,45203063.19843188,Producer product taxes paid,Tønder
77,6337539.725237718,Producer product taxes paid,Tønder
88,17998562.802351594,Producer product taxes paid,Tønder
99,7530875.058805736,Producer product taxes paid,Tønder
01,202919.3932031152,Producer sales to capital accumulation cell,Tønder
02,5822027.154946086,Producer sales to capital accumulation cell,Tønder
03,7599272.009268712,Producer sales to capital accumulation cell,Tønder
04,10750215.23138659,Producer sales to capital accumulation cell,Tønder
05,33085088.315933235,Producer sales to capital accumulation cell,Tønder
06,68279636.50262558,Producer sales to capital accumulation cell,Tønder
07,0.0,Producer sales to capital accumulation cell,Tønder
08,1613480.3572805936,Producer sales to capital accumulation cell,Tønder
09,1697026.9363391434,Producer sales to capital accumulation cell,Tønder
10,1245160.6323953297,Producer sales to capital accumulation cell,Tønder
11,5697351.264696657,Producer sales to capital accumulation cell,Tønder
12,762131409.245514,Producer sales to capital accumulation cell,Tønder
13,6608685.247784048,Producer sales to capital accumulation cell,Tønder
14,773252.5893448845,Producer sales to capital accumulation cell,Tønder
15,122634264.67084402,Producer sales to capital accumulation cell,Tønder
16,109330960.17148788,Producer sales to capital accumulation cell,Tønder
17,23804040.622438356,Producer sales to capital accumulation cell,Tønder
18,3174826.306023273,Producer sales to capital accumulation cell,Tønder
19,11338408.736742703,Producer sales to capital accumulation cell,Tønder
20,95384096.66758084,Producer sales to capital accumulation cell,Tønder
21,90436.31532946044,Producer sales to capital accumulation cell,Tønder
24,1943090.71792889,Producer sales to capital accumulation cell,Tønder
26,12154183.231964791,Producer sales to capital accumulation cell,Tønder
27,15481912.97479214,Producer sales to capital accumulation cell,Tønder
77,78741.20996905405,Producer sales to capital accumulation cell,Tønder
88,0.0,Producer sales to capital accumulation cell,Tønder
99,93567.88973229536,Producer sales to capital accumulation cell,Tønder
01,7499.5537109375,Producer sales to government,Tønder
02,77098368.00000001,Producer sales to government,Tønder
03,2920160.0000000005,Producer sales to government,Tønder
04,104819784.0,Producer sales to government,Tønder
05,619980.875,Producer sales to government,Tønder
06,190136.34375,Producer sales to government,Tønder
07,0.0,Producer sales to government,Tønder
08,47.85259628295898,Producer sales to government,Tønder
09,4193.39208984375,Producer sales to government,Tønder
10,0.0,Producer sales to government,Tønder
11,1812717.75,Producer sales to government,Tønder
12,31432308.0,Producer sales to government,Tønder
13,341651.59375,Producer sales to government,Tønder
14,75288632.0,Producer sales to government,Tønder
15,3667580.500000001,Producer sales to government,Tønder
16,5924340.999999999,Producer sales to government,Tønder
17,4495863.5,Producer sales to government,Tønder
18,74449912.0,Producer sales to government,Tønder
19,321191.46875,Producer sales to government,Tønder
20,3498381.5,Producer sales to government,Tønder
21,547443.9999999999,Producer sales to government,Tønder
24,884950528.0000001,Producer sales to government,Tønder
26,668647424.0000001,Producer sales to government,Tønder
27,718569344.0,Producer sales to government,Tønder
77,0.0,Producer sales to government,Tønder
88,0.0,Producer sales to government,Tønder
99,0.0,Producer sales to government,Tønder
01,0.0,Producer dividends paid,Esbjerg
02,3175334.10933626,Producer dividends paid,Esbjerg
03,35251685.689632624,Producer dividends paid,Esbjerg
04,33656262.86646434,Producer dividends paid,Esbjerg
05,12671863.593838872,Producer dividends paid,Esbjerg
06,8103096.704617837,Producer dividends paid,Esbjerg
07,11977405.284623196,Producer dividends paid,Esbjerg
08,28988227.775128897,Producer dividends paid,Esbjerg
09,2070985.218251448,Producer dividends paid,Esbjerg
10,42964615.259745374,Producer dividends paid,Esbjerg
11,20458499.91156653,Producer dividends paid,Esbjerg
12,64944113.51531914,Producer dividends paid,Esbjerg
13,23834055.32595801,Producer dividends paid,Esbjerg
14,3969286.601414167,Producer dividends paid,Esbjerg
15,154281741.42041942,Producer dividends paid,Esbjerg
16,56651534.088132806,Producer dividends paid,Esbjerg
17,42583048.50916995,Producer dividends paid,Esbjerg
18,0.0,Producer dividends paid,Esbjerg
19,327077480.2744698,Producer dividends paid,Esbjerg
20,11825619.734395064,Producer dividends paid,Esbjerg
21,25323190.972464018,Producer dividends paid,Esbjerg
24,8171282.737772445,Producer dividends paid,Esbjerg
26,10715719.434365751,Producer dividends paid,Esbjerg
27,11156449.220726414,Producer dividends paid,Esbjerg
77,4.277278992136115e-09,Producer dividends paid,Esbjerg
88,0.0,Producer dividends paid,Esbjerg
99,0.0,Producer dividends paid,Esbjerg
01,90620872.0,Producer exports,Esbjerg
02,61506580.0,Producer exports,Esbjerg
03,94869376.0,Producer exports,Esbjerg
04,1335106816.0,Producer exports,Esbjerg
05,144831312.9807611,Producer exports,Esbjerg
06,119502128.0,Producer exports,Esbjerg
07,609705728.0,Producer exports,Esbjerg
08,61234376.0,Producer exports,Esbjerg
09,40626020.00000001,Producer exports,Esbjerg
10,150713008.0,Producer exports,Esbjerg
11,229752880.00000003,Producer exports,Esbjerg
12,1387787392.0,Producer exports,Esbjerg
13,907604480.0,Producer exports,Esbjerg
14,25782858.0,Producer exports,Esbjerg
15,6912561151.999999,Producer exports,Esbjerg
16,2246631679.9999995,Producer exports,Esbjerg
17,104769760.0,Producer exports,Esbjerg
18,12375497.0,Producer exports,Esbjerg
19,5403367424.0,Producer exports,Esbjerg
20,249270144.00000003,Producer exports,Esbjerg
21,909055729.3045304,Producer exports,Esbjerg
24,13477248.000000002,Producer exports,Esbjerg
26,8411374.0,Producer exports,Esbjerg
27,13406674.999999998,Producer exports,Esbjerg
77,0.0,Producer exports,Esbjerg
88,0.0,Producer exports,Esbjerg
99,0.0,Producer exports,Esbjerg
01,221569952.0000001,Producer imports,Esbjerg
02,212739663.99999997,Producer imports,Esbjerg
03,567213503.9999999,Producer imports,Esbjerg
04,976268735.9999999,Producer imports,Esbjerg
05,521096439.854995,Producer imports,Esbjerg
06,86904231.99999997,Producer imports,Esbjerg
07,354283584.0,Producer imports,Esbjerg
08,111330616.00000004,Producer imports,Esbjerg
09,19383836.000000004,Producer imports,Esbjerg
10,278927680.0,Producer imports,Esbjerg
11,1096440192.0000002,Producer imports,Esbjerg
12,1898699648.0,Producer imports,Esbjerg
13,448522944.0000001,Producer imports,Esbjerg
14,108284112.00000007,Producer imports,Esbjerg
15,3841127168.000001,Producer imports,Esbjerg
16,704703616.0000001,Producer imports,Esbjerg
17,77341648.0,Producer imports,Esbjerg
18,40256172.0,Producer imports,Esbjerg
19,1132568960.0,Producer imports,Esbjerg
20,289948927.99999994,Producer imports,Esbjerg
21,642150197.4739863,Producer imports,Esbjerg
24,465331935.9999995,Producer imports,Esbjerg
26,97244199.99999994,Producer imports,Esbjerg
27,137933872.0,Producer imports,Esbjerg
77,373167.7187500004,Producer imports,Esbjerg
88,1180901.3749999995,Producer imports,Esbjerg
99,1447635.6249999977,Producer imports,Esbjerg
01,36664489.69026856,Producer product taxes paid,Esbjerg
02,39092245.26188277,Producer product taxes paid,Esbjerg
03,5931930.674036375,Producer product taxes paid,Esbjerg
04,154392306.36661094,Producer product taxes paid,Esbjerg
05,57727319.307683125,Producer product taxes paid,Esbjerg
06,5018199.601676428,Producer product taxes paid,Esbjerg
07,8735075.600304773,Producer product taxes paid,Esbjerg
08,253436.6336771211,Producer product taxes paid,Esbjerg
09,459035.84356561216,Producer product taxes paid,Esbjerg
10,8652420.983913422,Producer product taxes paid,Esbjerg
11,25581109.532991093,Producer product taxes paid,Esbjerg
12,60022107.93958923,Producer product taxes paid,Esbjerg
13,20335668.04612582,Producer product taxes paid,Esbjerg
14,16629249.744906722,Producer product taxes paid,Esbjerg
15,65727870.61073998,Producer product taxes paid,Esbjerg
16,31879799.659291744,Producer product taxes paid,Esbjerg
17,104141534.75508408,Producer product taxes paid,Esbjerg
18,26047579.37503835,Producer product taxes paid,Esbjerg
19,42335251.43823318,Producer product taxes paid,Esbjerg
20,10951437.760812236,Producer product taxes paid,Esbjerg
21,18131788.218712363,Producer product taxes paid,Esbjerg
24,323451719.44723505,Producer product taxes paid,Esbjerg
26,107900842.33292447,Producer product taxes paid,Esbjerg
27,118053681.17189439,Producer product taxes paid,Esbjerg
77,11519250.763046898,Producer product taxes paid,Esbjerg
88,74641774.01192413,Producer product taxes paid,Esbjerg
99,44686818.699736476,Producer product taxes paid,Esbjerg
01,1473967.0708725578,Producer sales to capital accumulation cell,Esbjerg
02,58773215.47360877,Producer sales to capital accumulation cell,Esbjerg
03,25252466.48648464,Producer sales to capital accumulation cell,Esbjerg
04,127501396.86852288,Producer sales to capital accumulation cell,Esbjerg
05,198819731.95982692,Producer sales to capital accumulation cell,Esbjerg
06,22242916.07169344,Producer sales to capital accumulation cell,Esbjerg
07,3838170.1126999888,Producer sales to capital accumulation cell,Esbjerg
08,21670572.47054213,Producer sales to capital accumulation cell,Esbjerg
09,20302877.76439647,Producer sales to capital accumulation cell,Esbjerg
10,28470138.955003265,Producer sales to capital accumulation cell,Esbjerg
11,56732207.6607758,Producer sales to capital accumulation cell,Esbjerg
12,3742714892.794379,Producer sales to capital accumulation cell,Esbjerg
