value,var_name,cust_sector,cust_muni_name
15850528.968252903,Consumer non-product taxes paid,10,Billund
17796625.99102227,Consumer non-product taxes paid,11,Billund
150784619.76254147,Consumer non-product taxes paid,12,Billund
59803613.91189237,Consumer non-product taxes paid,13,Billund
38861674.35786605,Consumer non-product taxes paid,14,Billund
530778042.99181,Consumer non-product taxes paid,15,Billund
167353251.4942134,Consumer non-product taxes paid,16,Billund
160135593.04375523,Consumer non-product taxes paid,17,Billund
28579183.538179077,Consumer non-product taxes paid,18,Billund
75822124.35306522,Consumer non-product taxes paid,19,Billund
19651136.882008877,Consumer non-product taxes paid,20,Billund
1772354.083998638,Consumer non-product taxes paid,21,Billund
109739650.25562991,Consumer non-product taxes paid,22,Billund
278367259.7563268,Consumer non-product taxes paid,23,Billund
181588473.34649628,Consumer non-product taxes paid,24,Billund
1558574.1686479757,Consumer non-product taxes paid,25,Billund
109986391.54144633,Consumer non-product taxes paid,26,Billund
53852370.1686713,Consumer non-product taxes paid,27,Billund
16009629.008256942,Consumer non-product taxes paid,28,Billund
2336761.071349615,Consumer other transfers paid,01,Billund
3372034.963719698,Consumer other transfers paid,02,Billund
2395919.5794850485,Consumer other transfers paid,03,Billund
12196512.427254789,Consumer other transfers paid,04,Billund
2997364.412195287,Consumer other transfers paid,05,Billund
3845303.0288031646,Consumer other transfers paid,06,Billund
4752400.153546449,Consumer other transfers paid,07,Billund
236634.03254173318,Consumer other transfers paid,08,Billund
512707.0705070886,Consumer other transfers paid,09,Billund
670463.0922015774,Consumer other transfers paid,10,Billund
1745175.9899952824,Consumer other transfers paid,11,Billund
10047086.63166748,Consumer other transfers paid,12,Billund
3253717.9474488315,Consumer other transfers paid,13,Billund
3657967.753040959,Consumer other transfers paid,14,Billund
29115845.753987916,Consumer other transfers paid,15,Billund
9948489.118108429,Consumer other transfers paid,16,Billund
3549510.488125998,Consumer other transfers paid,17,Billund
2070547.7847401656,Consumer other transfers paid,18,Billund
6044027.581170015,Consumer other transfers paid,19,Billund
1193029.9140645715,Consumer other transfers paid,20,Billund
118317.01627086657,Consumer other transfers paid,21,Billund
18447594.786898613,Consumer other transfers paid,22,Billund
45759106.04276031,Consumer other transfers paid,23,Billund
15568547.390974328,Consumer other transfers paid,24,Billund
1084572.6491496104,Consumer other transfers paid,25,Billund
8084996.111842368,Consumer other transfers paid,26,Billund
3638248.250329148,Consumer other transfers paid,27,Billund
4693241.645411018,Consumer other transfers paid,28,Billund
2044489.9804327337,Consumer other transfers received,01,Billund
2950276.6806244524,Consumer other transfers received,02,Billund
2096249.220443689,Consumer other transfers received,03,Billund
10671029.982258525,Consumer other transfers received,04,Billund
2622468.1605550684,Consumer other transfers received,05,Billund
3364350.6007120954,Consumer other transfers received,06,Billund
4157992.2808800777,Consumer other transfers received,07,Billund
207036.9600438201,Consumer other transfers received,08,Billund
448580.0800949436,Consumer other transfers received,09,Billund
586604.7201241574,Consumer other transfers received,10,Billund
1526897.58032318,Consumer other transfers received,11,Billund
8790444.261860378,Consumer other transfers received,12,Billund
2846758.2006025417,Consumer other transfers received,13,Billund
3200446.3406774034,Consumer other transfers received,14,Billund
25474172.62539068,Consumer other transfers received,15,Billund
8704178.861842114,Consumer other transfers received,16,Billund
3105554.4006573185,Consumer other transfers received,17,Billund
1811573.4003834345,Consumer other transfers received,18,Billund
5288069.021119211,Consumer other transfers received,19,Billund
1043811.3402209298,Consumer other transfers received,20,Billund
103518.48002191006,Consumer other transfers received,21,Billund
16140256.343416438,Consumer other transfers received,22,Billund
40035772.14847044,Consumer other transfers received,23,Billund
13621306.66288314,Consumer other transfers received,24,Billund
948919.400200845,Consumer other transfers received,25,Billund
7073762.801497075,Consumer other transfers received,26,Billund
3183193.260673752,Consumer other transfers received,27,Billund
4106233.0408691214,Consumer other transfers received,28,Billund
3180337.1664381824,Consumer pension investment income,01,Billund
5255217.79887086,Consumer pension investment income,02,Billund
2978891.0330047137,Consumer pension investment income,03,Billund
27941709.566602618,Consumer pension investment income,04,Billund
5841137.286870744,Consumer pension investment income,05,Billund
4597591.257559254,Consumer pension investment income,06,Billund
13067502.15093295,Consumer pension investment income,07,Billund
1017194.1197384082,Consumer pension investment income,08,Billund
1044331.5289199584,Consumer pension investment income,09,Billund
2268535.2357514664,Consumer pension investment income,10,Billund
2285304.3926624632,Consumer pension investment income,11,Billund
25548024.049302727,Consumer pension investment income,12,Billund
10754855.269275842,Consumer pension investment income,13,Billund
6179057.423677482,Consumer pension investment income,14,Billund
98321796.15173006,Consumer pension investment income,15,Billund
26486995.49863853,Consumer pension investment income,16,Billund
14675790.041576603,Consumer pension investment income,17,Billund
4662145.01277846,Consumer pension investment income,18,Billund
9160672.85233319,Consumer pension investment income,19,Billund
3388287.996737972,Consumer pension investment income,20,Billund
548085.217956195,Consumer pension investment income,21,Billund
12141871.9599516,Consumer pension investment income,22,Billund
11061829.543547211,Consumer pension investment income,23,Billund
35327304.82946922,Consumer pension investment income,24,Billund
136082.42816588905,Consumer pension investment income,25,Billund
22604926.55685804,Consumer pension investment income,26,Billund
8807913.733348837,Consumer pension investment income,27,Billund
311629.9967895262,Consumer pension investment income,28,Billund
0.0,Consumer product taxes paid (predicted),01,Billund
0.0,Consumer product taxes paid (predicted),02,Billund
0.0,Consumer product taxes paid (predicted),03,Billund
82283525.54334542,Consumer product taxes paid (predicted),04,Billund
0.0,Consumer product taxes paid (predicted),05,Billund
0.0,Consumer product taxes paid (predicted),06,Billund
0.0,Consumer product taxes paid (predicted),07,Billund
0.0,Consumer product taxes paid (predicted),08,Billund
0.0,Consumer product taxes paid (predicted),09,Billund
0.0,Consumer product taxes paid (predicted),10,Billund
0.0,Consumer product taxes paid (predicted),11,Billund
51301445.72319232,Consumer product taxes paid (predicted),12,Billund
46992535.69768212,Consumer product taxes paid (predicted),13,Billund
4130075.831451245,Consumer product taxes paid (predicted),14,Billund
100458762.9323761,Consumer product taxes paid (predicted),15,Billund
47976873.36604947,Consumer product taxes paid (predicted),16,Billund
20242982.05099845,Consumer product taxes paid (predicted),17,Billund
0.0,Consumer product taxes paid (predicted),18,Billund
0.0,Consumer product taxes paid (predicted),19,Billund
0.0,Consumer product taxes paid (predicted),20,Billund
0.0,Consumer product taxes paid (predicted),21,Billund
121499023.0535495,Consumer product taxes paid (predicted),22,Billund
299437016.7627332,Consumer product taxes paid (predicted),23,Billund
161506815.0739577,Consumer product taxes paid (predicted),24,Billund
0.0,Consumer product taxes paid (predicted),25,Billund
62518904.5918148,Consumer product taxes paid (predicted),26,Billund
32169882.94385559,Consumer product taxes paid (predicted),27,Billund
3201529.39538619,Consumer product taxes paid (predicted),28,Billund
11550133.665383218,Consumer social benefits received,01,Billund
18803192.42703162,Consumer social benefits received,02,Billund
15252135.692633737,Consumer social benefits received,03,Billund
52647603.37419686,Consumer social benefits received,04,Billund
14937958.44167144,Consumer social benefits received,05,Billund
16697592.31308568,Consumer social benefits received,06,Billund
16046772.369838912,Consumer social benefits received,07,Billund
586026.6538202454,Consumer social benefits received,08,Billund
1184731.3975120713,Consumer social benefits received,09,Billund
3264738.435080672,Consumer social benefits received,10,Billund
8198244.740555028,Consumer social benefits received,11,Billund
29278063.704192497,Consumer social benefits received,12,Billund
11565562.31508151,Consumer social benefits received,13,Billund
22002668.889110357,Consumer social benefits received,14,Billund
69927132.40802033,Consumer social benefits received,15,Billund
33509521.2416935,Consumer social benefits received,16,Billund
21268898.08465145,Consumer social benefits received,17,Billund
15284864.3849145,Consumer social benefits received,18,Billund
20363374.15457607,Consumer social benefits received,19,Billund
3430534.1494797594,Consumer social benefits received,20,Billund
48764.65715898581,Consumer social benefits received,21,Billund
345643929.5812355,Consumer social benefits received,22,Billund
904419822.0457067,Consumer social benefits received,23,Billund
72857667.11391841,Consumer social benefits received,24,Billund
10174823.737613872,Consumer social benefits received,25,Billund
38571248.3654255,Consumer social benefits received,26,Billund
15200098.64925351,Consumer social benefits received,27,Billund
74813404.63873066,Consumer social benefits received,28,Billund
7355902.447710475,Consumer social contributions paid,01,Billund
13589314.738120591,Consumer social contributions paid,02,Billund
8557222.628236618,Consumer social contributions paid,03,Billund
66606161.844892755,Consumer social contributions paid,04,Billund
14395295.126032235,Consumer social contributions paid,05,Billund
13852300.230507169,Consumer social contributions paid,06,Billund
32319860.447614443,Consumer social contributions paid,07,Billund
1959598.1389295366,Consumer social contributions paid,08,Billund
2483542.0836846014,Consumer social contributions paid,09,Billund
5183296.393634063,Consumer social contributions paid,10,Billund
5862743.088273089,Consumer social contributions paid,11,Billund
59507662.46601847,Consumer social contributions paid,12,Billund
23753199.801961802,Consumer social contributions paid,13,Billund
14285837.446131313,Consumer social contributions paid,14,Billund
239352691.81468678,Consumer social contributions paid,15,Billund
63257899.87215976,Consumer social contributions paid,16,Billund
26504121.365636524,Consumer social contributions paid,17,Billund
10116388.56373503,Consumer social contributions paid,18,Billund
24489353.995565318,Consumer social contributions paid,19,Billund
7635642.653979942,Consumer social contributions paid,20,Billund
1063258.162352488,Consumer social contributions paid,21,Billund
20418536.61299776,Consumer social contributions paid,22,Billund
